date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:55:26	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2280e4bb63854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-regular-400.eot	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-regular-400.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:27	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2280e4bb63854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-regular-400.eot?	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-regular-400d41d.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:27	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Sep%202020%2008:55:27%20GMT	https://pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-regular-400.woff2	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-regular-400.56.delayed	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:27	15489/15489	---M--	200	added ('OK')	font/x-woff	etag:%2207b5464854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-regular-400.woff	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-regular-400.woff	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:27	33724/33724	---M--	200	added ('OK')	application/octet-stream	etag:%2207b5464854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-regular-400.ttf	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-regular-400.ttf	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:28	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%2207b5464854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-regular-400.svg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-regular-400.svg	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:28	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2207b5464854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-solid-900.eot	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-solid-900.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:28	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2207b5464854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-solid-900.eot?	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-solid-900d41d.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:28	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Sep%202020%2008:55:28%20GMT	https://pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-solid-900.woff2	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-solid-900.5c.delayed	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:29	125421/125421	---M--	200	added ('OK')	font/x-woff	etag:%2207b5464854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-solid-900.woff	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-solid-900.woff	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:29	226128/226128	---M--	200	added ('OK')	application/octet-stream	etag:%2207b5464854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-solid-900.ttf	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-solid-900.ttf	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:29	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%2207b5464854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-solid-900.svg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/line-awesome/la-solid-900.svg	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:29	75950/75950	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2280b78a62854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/flaticon/Flaticon.eot	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/flaticon/Flaticon.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:30	75950/75950	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2280b78a62854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/flaticon/Flaticon.eot?	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/flaticon/Flaticond41d.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:30	45580/45580	---M--	200	added ('OK')	font/x-woff	etag:%2204e2363854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/flaticon/Flaticon.woff	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/flaticon/Flaticon.woff	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:30	75772/75772	---M--	200	added ('OK')	application/octet-stream	etag:%2280b78a62854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/flaticon/Flaticon.ttf	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/flaticon/Flaticon.ttf	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:30	562516/562516	---M--	200	added ('OK')	image/svg+xml	etag:%2280b78a62854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/flaticon/Flaticon.svg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/flaticon/Flaticon.svg	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:31	49358/49358	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204e2363854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/flaticon2/Flaticon2.eot	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/flaticon2/Flaticon2.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:31	49358/49358	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2204e2363854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/flaticon2/Flaticon2.eot?	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/flaticon2/Flaticon2d41d.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:31	29816/29816	---M--	200	added ('OK')	font/x-woff	etag:%2204e2363854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/flaticon2/Flaticon2.woff	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/flaticon2/Flaticon2.woff	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:31	49180/49180	---M--	200	added ('OK')	application/octet-stream	etag:%2204e2363854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/flaticon2/Flaticon2.ttf	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/flaticon2/Flaticon2.ttf	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:32	282464/282464	---M--	200	added ('OK')	image/svg+xml	etag:%2204e2363854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/flaticon2/Flaticon2.svg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/flaticon2/Flaticon2.svg	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:32	52592/52592	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228011ed64854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/socicon/socicon.eot	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/socicon/socicon.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:32	52592/52592	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228011ed64854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/socicon/socicon.eot?	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/socicon/socicond41d.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:32	38700/38700	---M--	200	added ('OK')	font/x-woff	etag:%228011ed64854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/socicon/socicon.woff	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/socicon/socicon.woff	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:33	52428/52428	---M--	200	added ('OK')	application/octet-stream	etag:%228011ed64854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/socicon/socicon.ttf	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/socicon/socicon.ttf	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:33	131294/131294	---M--	200	added ('OK')	image/svg+xml	etag:%228011ed64854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/socicon/socicon.svg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/socicon/socicon.svg	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:33	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22808a5961854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-brands-400.eot	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-brands-400.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:33	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22808a5961854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-brands-400.eot?	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-brands-400d41d.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Sep%202020%2008:55:33%20GMT	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-brands-400.woff2	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-brands-400.71.delayed	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:34	89824/89824	---M--	200	added ('OK')	font/x-woff	etag:%22021f261854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-brands-400.woff	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-brands-400.woff	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:34	132728/132728	---M--	200	added ('OK')	application/octet-stream	etag:%22021f261854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-brands-400.ttf	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-brands-400.ttf	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:34	715890/715890	---M--	200	added ('OK')	image/svg+xml	etag:%22021f261854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-brands-400.svg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-brands-400.svg	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:35	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22021f261854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-regular-400.eot	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-regular-400.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:35	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22021f261854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-regular-400.eot?	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-regular-400d41d.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:35	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Sep%202020%2008:55:34%20GMT	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-regular-400.woff2	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-regular-400.77.delayed	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:35	16800/16800	---M--	200	added ('OK')	font/x-woff	etag:%22021f261854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-regular-400.woff	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-regular-400.woff	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:36	34092/34092	---M--	200	added ('OK')	application/octet-stream	etag:%22021f261854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-regular-400.ttf	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-regular-400.ttf	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:36	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%22021f261854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-regular-400.svg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-regular-400.svg	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:36	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22021f261854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-solid-900.eot	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-solid-900.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:36	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22021f261854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-solid-900.eot?	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-solid-900d41d.eot	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:37	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Sep%202020%2008:55:37%20GMT	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-solid-900.woff2	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-solid-900.7d.delayed	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:37	103300/103300	---M--	200	added ('OK')	font/x-woff	etag:%2280b78a62854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-solid-900.woff	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-solid-900.woff	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:37	202616/202616	---M--	200	added ('OK')	application/octet-stream	etag:%2280b78a62854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-solid-900.ttf	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-solid-900.ttf	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:42	1527/1527	---MC-	200	added ('OK')	text/css	date:Sun,%2006%20Sep%202020%2008:55:38%20GMT	http://fonts.googleapis.com/earlyaccess/notosanskr.css	C:/My%20Web%20Sites/riri/fonts.googleapis.com/earlyaccess/notosanskr.css	(from https://pastel.etherrich.com/mainpage/css/style.css)
17:55:42	58947/58947	---M--	200	added ('OK')	image/jpeg	etag:%220b144386053d61:0%22	https://pastel.etherrich.com/mainpage/img/hero-bg-2.jpg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/mainpage/img/hero-bg-2.jpg	(from https://pastel.etherrich.com/mainpage/css/style.css)
17:55:42	948/948	---M--	200	added ('OK')	image/svg+xml	etag:%2280a7189ffe53d61:0%22	https://pastel.etherrich.com/mainpage/img/hero-bg-shape-3.svg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/mainpage/img/hero-bg-shape-3.svg	(from https://pastel.etherrich.com/mainpage/css/style.css)
17:55:42	897426/897426	---M--	200	added ('OK')	image/svg+xml	etag:%2280b78a62854bd61:0%22	https://pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-solid-900.svg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/assets/plugins/global/fonts/@fortawesome/fa-solid-900.svg	(from https://pastel.etherrich.com/assets/plugins/global/plugins.bundle.css?v=7.0.5)
17:55:42	716/716	---M--	200	added ('OK')	image/svg+xml	etag:%228047dd386053d61:0%22	https://pastel.etherrich.com/mainpage/img/promo-icon-bg.svg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/mainpage/img/promo-icon-bg.svg	(from https://pastel.etherrich.com/mainpage/css/style.css)
17:55:43	945/945	---M--	200	added ('OK')	image/svg+xml	etag:%22801aac376053d61:0%22	https://pastel.etherrich.com/mainpage/img/about-bg-shape.svg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/mainpage/img/about-bg-shape.svg	(from https://pastel.etherrich.com/mainpage/css/style.css)
17:55:43	42668/42668	---M--	200	added ('OK')	image/png	etag:%228047dd386053d61:0%22	https://pastel.etherrich.com/mainpage/img/phone-frame2.png	C:/My%20Web%20Sites/riri/pastel.etherrich.com/mainpage/img/phone-frame2.png	(from https://pastel.etherrich.com/mainpage/css/style.css)
17:55:43	938/938	---M--	200	added ('OK')	image/svg+xml	etag:%228047dd386053d61:0%22	https://pastel.etherrich.com/mainpage/img/shape-bg-right.svg	C:/My%20Web%20Sites/riri/pastel.etherrich.com/mainpage/img/shape-bg-right.svg	(from https://pastel.etherrich.com/mainpage/css/style.css)
17:55:44	66072/66072	---M--	200	added ('OK')	image/png	etag:%220a2f72dff5bd61:0%22	https://pastel.etherrich.com/mainpage/img/onlineglobalrichpool.png	C:/My%20Web%20Sites/riri/pastel.etherrich.com/mainpage/img/onlineglobalrichpool.png	(from https://pastel.etherrich.com/mainpage/css/style.css)
17:55:44	89476/89476	---MC-	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/My%20Web%20Sites/riri/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://pastel.etherrich.com/signin.html)
17:55:45	287630/287630	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eb09f0f-4638e%22	https://code.jquery.com/jquery-3.5.1.js	C:/My%20Web%20Sites/riri/code.jquery.com/jquery-3.5.1.js	(from https://pastel.etherrich.com/signin.html)
17:55:45	5754/5754	---M-Z	200	added ('OK')	text/javascript	etag:%222fc59a5de14dd1e6d6a2e63e5f29af6f%22	https://kit.fontawesome.com/8490f1dbbb.js	C:/My%20Web%20Sites/riri/kit.fontawesome.com/8490f1dbbb.js	(from https://pastel.etherrich.com/signup.html)
